# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Mon Nov 22 17:07:39 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Pan-STARRS1
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.0152 0.01508 7.20000 13.5282964706 2.6284894943   12.990  4.619  3.5835  0.219    6  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-12      0.00 6.753e-01 3.093e-01 1.702e-03 2.772e-03 5.722e-03 -1.000 1.537e-02 -6.777 -4.785 -6.090 -6.722 -7.032 -7.188 -6.122
0.0152 0.01508 7.20000 13.5297508240 2.6284904480   12.990  4.611  3.5780  0.205    6  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-12      0.00 6.753e-01 3.093e-01 1.702e-03 2.773e-03 5.722e-03 -1.000 1.537e-02 -6.756 -4.662 -5.980 -6.668 -6.999 -7.166 -6.041
0.0152 0.01508 7.20000 13.5308313370 2.6284909248   12.990  4.628  3.5744  0.173    6  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-12      0.00 6.753e-01 3.093e-01 1.702e-03 2.773e-03 5.722e-03 -1.000 1.537e-02 -6.800 -4.627 -5.952 -6.687 -7.036 -7.209 -6.039
0.0152 0.01508 7.20000 13.5351085663 2.6284930706   12.991  4.647  3.5716  0.143    6  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-12      0.00 6.753e-01 3.093e-01 1.702e-03 2.773e-03 5.721e-03 -1.000 1.537e-02 -6.847 -4.611 -5.943 -6.715 -7.076 -7.256 -6.050
0.0152 0.01508 7.20000 13.5553274155 2.6285037994   12.991  4.685  3.5658  0.082    6  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-12      0.00 6.752e-01 3.094e-01 1.702e-03 2.776e-03 5.719e-03 -1.000 1.537e-02 -6.944 -4.562 -5.898 -6.765 -7.158 -7.352 -6.060
0.0152 0.01508 7.20000 13.5564594269 2.6285042763   12.991  4.694  3.5646  0.068    6  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-12      0.00 6.752e-01 3.094e-01 1.701e-03 2.776e-03 5.719e-03 -1.000 1.537e-02 -6.965 -4.551 -5.888 -6.776 -7.176 -7.373 -6.062
0.0152 0.01508 7.20000 13.5565099716 2.6285042763   12.991  4.695  3.5645  0.066    6  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-12      0.00 6.752e-01 3.094e-01 1.701e-03 2.776e-03 5.719e-03 -1.000 1.537e-02 -6.968 -4.550 -5.887 -6.778 -7.179 -7.376 -6.063
0.0152 0.01508 7.20000 13.5569353104 2.6285045147   12.991  4.709  3.5628  0.046    6  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-12      0.00 6.752e-01 3.094e-01 1.701e-03 2.777e-03 5.719e-03 -1.000 1.537e-02 -7.002 -4.539 -5.876 -6.797 -7.208 -7.410 -6.070
0.0152 0.01508 7.20000 13.5592737198 2.6285057068   12.991  4.743  3.5583 -0.006    7  0.000  0.396   362.30   166.24   107.80    79.09    65.88  3 -7.26e-12      0.00 6.752e-01 3.094e-01 1.698e-03 2.780e-03 5.719e-03 -1.000 1.537e-02 -7.088 -4.497 -5.832 -6.842 -7.281 -7.495 -6.081
0.0152 0.01508 7.20000 13.5601358414 2.6285061836   12.991  4.758  3.5566 -0.028    7  0.000  0.395   374.53   172.87   111.91    82.15    68.43  3 -7.65e-12      0.00 6.752e-01 3.094e-01 1.696e-03 2.781e-03 5.719e-03 -1.000 1.537e-02 -7.125 -4.475 -5.807 -6.860 -7.310 -7.531 -6.083
0.0152 0.01508 7.20000 13.5609073639 2.6285066605   12.991  4.771  3.5550 -0.048    7  0.000  0.394   385.86   179.06   115.73    84.99    70.81  3 -8.01e-12      0.00 6.752e-01 3.095e-01 1.693e-03 2.785e-03 5.719e-03 -1.000 1.537e-02 -7.158 -4.455 -5.785 -6.876 -7.337 -7.563 -6.085
0.0152 0.01508 7.20000 13.5618705750 2.6285071373   12.991  4.786  3.5532 -0.069    7  0.000  0.393   398.89   186.20   120.13    88.28    73.56  3 -8.47e-12      0.00 6.752e-01 3.095e-01 1.689e-03 2.789e-03 5.719e-03 -1.000 1.537e-02 -7.194 -4.433 -5.760 -6.893 -7.367 -7.599 -6.087
0.0152 0.01508 7.20000 13.5631303787 2.6285078526   12.991  4.809  3.5504 -0.104    7  0.000  0.391   420.44   198.12   127.47    93.76    78.13  3  -9.3e-12      0.00 6.752e-01 3.095e-01 1.680e-03 2.800e-03 5.718e-03 -1.000 1.537e-02 -7.252 -4.398 -5.721 -6.920 -7.414 -7.656 -6.090
0.0152 0.01508 7.20000 13.5645017624 2.6285085678   12.991  4.840  3.5467 -0.150    7  0.000  0.388   451.27   215.35   138.04   101.65    84.73  3 -1.07e-11      0.00 6.751e-01 3.095e-01 1.667e-03 2.816e-03 5.717e-03 -1.000 1.536e-02 -7.330 -4.327 -5.641 -6.947 -7.471 -7.730 -6.083
0.0152 0.01508 7.20000 13.5659675598 2.6285092831   12.990  4.877  3.5423 -0.204    7  0.000  0.385   490.70   237.71   151.69   111.87    93.27  3 -1.29e-11      0.00 6.748e-01 3.099e-01 1.650e-03 2.842e-03 5.710e-03 -1.000 1.532e-02 -7.423 -4.243 -5.546 -6.978 -7.538 -7.817 -6.074
0.0152 0.01508 7.20000 13.5697412491 2.6285111904   12.988  4.931  3.5361 -0.283    7  0.000  0.383   553.35   273.88   173.66   128.34   107.04  2 -1.79e-11      0.00 6.732e-01 3.115e-01 1.635e-03 2.883e-03 5.684e-03 -1.000 1.533e-02 -7.557 -4.089 -5.380 -7.007 -7.621 -7.938 -6.047
0.0152 0.01508 7.20000 13.5782365799 2.6285157204   12.985  5.018  3.5262 -0.410    7  0.000  0.382   672.42   344.62   216.27   160.37   133.83  2 -3.36e-11      0.00 6.668e-01 3.179e-01 1.611e-03 2.976e-03 5.612e-03 -1.000 1.532e-02 -7.775 -3.761 -5.057 -7.013 -7.719 -8.120 -5.969
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.0152 0.01508 7.40000 0.0900000036 1.0816895962    0.090 -2.335  3.4026  4.290    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.607 15.647 14.415 12.026 10.858 10.188 13.179
0.0152 0.01508 7.40000 0.0930549279 1.1103249788    0.093 -2.314  3.4050  4.292    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.554 15.596 14.363 11.973 10.805 10.135 13.127
0.0152 0.01508 7.40000 0.1000000015 1.1711064577    0.100 -2.265  3.4103  4.296    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.432 15.475 14.242 11.851 10.683 10.012 13.005
0.0152 0.01508 7.40000 0.1072141603 1.2286903858    0.107 -2.220  3.4152  4.301    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.320 15.361 14.128 11.737 10.570 9.899 12.890
0.0152 0.01508 7.40000 0.1200000122 1.3193155527    0.120 -2.144  3.4234  4.306    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.129 14.988 13.761 11.442 10.328 9.689 12.579
0.0152 0.01508 7.40000 0.1400000006 1.4384527206    0.140 -2.040  3.4348  4.315    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.871 14.389 13.181 10.993 9.973 9.393 12.099
0.0152 0.01508 7.40000 0.1618343592 1.5455491543    0.162 -1.946  3.4456  4.327    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.634 13.857 12.673 10.599 9.655 9.125 11.677
0.0152 0.01508 7.40000 0.1869785488 1.6477355957    0.187 -1.851  3.4558  4.335    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.397 13.350 12.175 10.223 9.348 8.862 11.271
0.0152 0.01508 7.40000 0.2161550522 1.7459747791    0.216 -1.758  3.4658  4.346    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.164 12.874 11.706 9.871 9.056 8.609 10.889
0.0152 0.01508 7.40000 0.2192941904 1.7555116415    0.219 -1.749  3.4668  4.347    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.142 12.829 11.662 9.838 9.028 8.585 10.853
0.0152 0.01508 7.40000 0.2306374758 1.7885473967    0.231 -1.715  3.4702  4.349    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.057 12.666 11.503 9.716 8.924 8.495 10.721
0.0152 0.01508 7.40000 0.2500000000 1.8403258324    0.250 -1.663  3.4758  4.354    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.926 12.413 11.253 9.529 8.766 8.356 10.517
0.0152 0.01508 7.40000 0.2720483243 1.8932845592    0.272 -1.609  3.4815  4.359    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.792 12.153 10.994 9.336 8.604 8.214 10.305
0.0152 0.01508 7.40000 0.3000000119 1.9529139996    0.300 -1.546  3.4883  4.366    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.634 11.849 10.679 9.111 8.418 8.051 10.055
0.0152 0.01508 7.40000 0.3271898925 2.0043652058    0.327 -1.492  3.4939  4.372    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.67e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.500 11.609 10.443 8.931 8.263 7.912 9.858
0.0152 0.01508 7.40000 0.3500000238 2.0434176922    0.350 -1.450  3.4984  4.378    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.396 11.424 10.266 8.793 8.143 7.805 9.708
0.0152 0.01508 7.40000 0.4000000358 2.1185026169    0.400 -1.365  3.5072  4.386    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.183 11.062 9.920 8.518 7.903 7.588 9.409
0.0152 0.01508 7.40000 0.4296292067 2.1574649811    0.429 -1.319  3.5125  4.391    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.066 10.862 9.726 8.368 7.773 7.470 9.244
0.0152 0.01508 7.40000 0.4500000477 2.1822810173    0.450 -1.288  3.5159  4.395    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.19e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.991 10.734 9.601 8.271 7.689 7.394 9.138
0.0152 0.01508 7.40000 0.4665463865 2.2013871670    0.466 -1.265  3.5188  4.399    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.932 10.629 9.499 8.193 7.622 7.335 9.052
0.0152 0.01508 7.40000 0.5000000000 2.2374541759    0.500 -1.218  3.5242  4.404    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.815 10.431 9.305 8.045 7.494 7.219 8.887
0.0152 0.01508 7.40000 0.5185459852 2.2557890415    0.518 -1.193  3.5276  4.407    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.751 10.319 9.195 7.962 7.424 7.156 8.794
0.0152 0.01508 7.40000 0.5482340455 2.2821907997    0.548 -1.151  3.5324  4.409    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.647 10.145 9.025 7.831 7.311 7.053 8.649
0.0152 0.01508 7.40000 0.5500000119 2.2836582661    0.550 -1.148  3.5327  4.409    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.641 10.135 9.015 7.824 7.304 7.047 8.641
0.0152 0.01508 7.40000 0.5679746270 2.2980003357    0.568 -1.124  3.5360  4.412    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.88e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.581 10.030 8.913 7.747 7.239 6.988 8.554
0.0152 0.01508 7.40000 0.6000000238 2.3211214542    0.600 -1.079  3.5417  4.414    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.5e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.467 9.839 8.725 7.605 7.116 6.877 8.395
0.0152 0.01508 7.40000 0.6002993584 2.3213241100    0.600 -1.079  3.5418  4.414    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.5e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.466 9.838 8.724 7.603 7.115 6.876 8.394
0.0152 0.01508 7.40000 0.6458228827 2.3496627808    0.646 -1.009  3.5519  4.417    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.58e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.293 9.531 8.418 7.382 6.930 6.710 8.140
0.0152 0.01508 7.40000 0.6499999762 2.3520355225    0.650 -1.004  3.5528  4.418    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.67e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.279 9.505 8.392 7.363 6.915 6.697 8.118
0.0152 0.01508 7.40000 0.6531693339 2.3538124561    0.653 -0.998  3.5537  4.418    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.75e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.266 9.481 8.367 7.346 6.901 6.685 8.098
0.0152 0.01508 7.40000 0.7000000477 2.3779268265    0.700 -0.912  3.5679  4.418    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.049 9.085 7.964 7.066 6.674 6.482 7.769
0.0152 0.01508 7.40000 0.7080273628 2.3816936016    0.708 -0.883  3.5783  4.436    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-14      0.00 7.092e-01 2.755e-01 2.740e-03 7.407e-04 6.719e-03 -1.000 1.527e-02 6.977 8.889 7.762 6.952 6.598 6.423 7.617
0.0152 0.01508 7.40000 0.7500000000 2.3998889923    0.750 -0.732  3.6310  4.521    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 6.599 7.930 6.886 6.419 6.223 6.108 6.912
0.0152 0.01508 7.40000 0.7605546117 2.4041025639    0.761 -0.714  3.6332  4.518    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 6.555 7.861 6.825 6.371 6.180 6.068 6.856
0.0152 0.01508 7.40000 0.8000000119 2.4187245369    0.800 -0.632  3.6438  4.500    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 6.350 7.530 6.540 6.145 5.981 5.879 6.594
0.0152 0.01508 7.40000 0.8302322626 2.4288563728    0.830 -0.562  3.6544  4.489    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 6.175 7.230 6.293 5.948 5.805 5.715 6.362
0.0152 0.01508 7.40000 0.8500000238 2.4350347519    0.850 -0.511  3.6627  4.481    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 6.047 7.009 6.119 5.805 5.677 5.595 6.196
0.0152 0.01508 7.40000 0.8605946302 2.4382121563    0.860 -0.483  3.6673  4.477    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 5.977 6.890 6.027 5.729 5.608 5.530 6.107
0.0152 0.01508 7.40000 0.8891683221 2.4463491440    0.889 -0.402  3.6813  4.465    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 5.774 6.547 5.767 5.507 5.406 5.343 5.850
0.0152 0.01508 7.40000 0.9000000358 2.4492788315    0.899 -0.369  3.6869  4.461    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 5.693 6.418 5.668 5.422 5.328 5.270 5.752
0.0152 0.01508 7.40000 0.9087581635 2.4515888691    0.908 -0.343  3.6915  4.457    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 5.628 6.313 5.588 5.353 5.265 5.211 5.673
0.0152 0.01508 7.40000 0.9353300333 2.4582946301    0.935 -0.261  3.7059  4.445    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 5.423 5.998 5.347 5.141 5.069 5.028 5.431
0.0152 0.01508 7.40000 0.9500000477 2.4618122578    0.950 -0.215  3.7140  4.438    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 5.307 5.827 5.214 5.023 4.961 4.926 5.297
0.0152 0.01508 7.40000 0.9645006657 2.4651689529    0.964 -0.168  3.7220  4.430    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 5.189 5.660 5.082 4.906 4.852 4.823 5.164
0.0152 0.01508 7.40000 0.9856181741 2.4698543549    0.986 -0.098  3.7337  4.417    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.23e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 5.015 5.421 4.892 4.734 4.693 4.672 4.971
0.0152 0.01508 7.40000 1.0000000000 2.4729156494    1.000 -0.050  3.7417  4.407    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.98e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.895 5.260 4.764 4.620 4.587 4.571 4.841
0.0152 0.01508 7.40000 1.0034027100 2.4736251831    1.004 -0.039  3.7435  4.404    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.14e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.867 5.222 4.734 4.594 4.562 4.547 4.811
0.0152 0.01508 7.40000 1.0293225050 2.4788532257    1.029  0.044  3.7569  4.386    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.38e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.661 4.955 4.523 4.403 4.385 4.377 4.596
0.0152 0.01508 7.40000 1.0455703735 2.4819786549    1.045  0.093  3.7650  4.376    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.537 4.798 4.399 4.292 4.282 4.278 4.469
0.0152 0.01508 7.40000 1.0499999523 2.4828116894    1.050  0.102  3.7667  4.376    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.34e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.514 4.769 4.377 4.273 4.264 4.261 4.446
0.0152 0.01508 7.40000 1.0550642014 2.4837539196    1.055  0.112  3.7686  4.375    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.47e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.489 4.737 4.351 4.250 4.244 4.242 4.420
0.0152 0.01508 7.40000 1.0997520685 2.4916386604    1.099  0.170  3.7821  4.389    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.79e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.526e-02 4.344 4.543 4.211 4.132 4.139 4.144 4.275
0.0152 0.01508 7.40000 1.1000000238 2.4916803837    1.099  0.171  3.7822  4.389    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.79e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.526e-02 4.344 4.543 4.210 4.131 4.139 4.143 4.275
0.0152 0.01508 7.40000 1.1127544641 2.4937963486    1.112  0.184  3.7861  4.397    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.526e-02 4.310 4.498 4.180 4.107 4.118 4.124 4.243
0.0152 0.01508 7.40000 1.1411904097 2.4983189106    1.140  0.190  3.7904  4.418    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.1e-14      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.527e-02 4.294 4.468 4.166 4.100 4.115 4.123 4.228
0.0152 0.01508 7.40000 1.1499999762 2.4996678829    1.149  0.193  3.7914  4.423    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.92e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 4.289 4.460 4.162 4.097 4.113 4.122 4.223
0.0152 0.01508 7.40000 1.1581108570 2.5008890629    1.157  0.194  3.7922  4.428    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.73e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 4.284 4.454 4.158 4.095 4.111 4.120 4.219
0.0152 0.01508 7.40000 1.2000000477 2.5068950653    1.200  0.228  3.7966  4.427    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.55e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 4.201 4.358 4.078 4.022 4.042 4.053 4.137
0.0152 0.01508 7.40000 1.2100127935 2.5082600117    1.210  0.235  3.7974  4.427    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.46e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 4.183 4.338 4.061 4.006 4.027 4.039 4.120
0.0152 0.01508 7.40000 1.2500000000 2.5134611130    1.250  0.305  3.8044  4.399    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.23e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 4.007 4.142 3.891 3.848 3.875 3.890 3.948
0.0152 0.01508 7.40000 1.2563631535 2.5142538548    1.256  0.317  3.8055  4.394    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.35e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 3.979 4.111 3.864 3.822 3.851 3.866 3.920
